Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
33,4,776.851,0,0.11339664138413319,-0.6006974095857557,Loyal Customers
11,1,336.40000000000003,0,-0.09696549966889853,-0.8709926817727787,Loyal Customers
57,3,1553.18,0,-0.011114330097527915,-0.3656790145876878,Loyal Customers
4,4,1293.03,0,0.26011633829158287,-0.8398862080794219,Loyal Customers
43,9,3709.56,0,0.7201456481482013,-0.2925183784997919,Loyal Customers
141,1,301.03,0,-0.5944468699956336,0.30383539060404435,Loyal Customers
117,4,588.13,0,-0.21971666532877007,0.150953301065291,Loyal Customers
104,4,1534.26,0,-0.10368498561261262,0.07591543762455497,Loyal Customers
75,2,675.8,0,-0.22906894212107687,-0.2594234463576088,Loyal Customers
5,9,2870.2400000000002,0,0.8058149008060892,-0.6741897853802581,Loyal Customers
45,2,1186.35,0,-0.07893743169360505,-0.507915109244499,Loyal Customers
16,8,3285.31,0,0.7053994557003662,-0.5730809541493087,Loyal Customers
17,1,243.55,0,-0.12634063459608694,-0.8208773715819877,Loyal Customers
90,2,724.76,0,-0.28274076208565463,-0.12147791899443593,Loyal Customers
53,1,223.36,0,-0.2648357034501423,-0.4960084639558674,Loyal Customers
134,1,425.32,0,-0.5590532136228028,0.24608643234309682,Loyal Customers
4,15,12416.11,3,2.007207560903488,-0.15063848521264261,Big Spenders
105,4,1887.2,0,-0.08267374115008724,0.10085770934953418,Loyal Customers
192,3,664.0,1,-0.5876742206273662,0.8159489638764655,At Risk
166,4,803.54,1,-0.39114365515331695,0.6040733502205328,At Risk
19,1,612.01,0,-0.10804566430554882,-0.7861868439330862,Loyal Customers
158,3,447.64000000000004,1,-0.4734287433020675,0.49852699579007276,At Risk
204,2,639.5,1,-0.7228080632391418,0.9063133575013065,At Risk
336,2,816.0,1,-1.2130059390117454,2.1087807129822873,At Risk
37,3,646.3,0,0.0012664247691800852,-0.587503615447186,Loyal Customers
91,1,337.74,0,-0.401483046792944,-0.14698109066801027,Loyal Customers
93,2,877.4399999999999,0,-0.2834271808392594,-0.08745456976096494,Loyal Customers
9,2,922.53,0,0.039585932556728196,-0.8455729814478767,Loyal Customers
243,1,560.67,1,-0.9645688892426593,1.2385648195103578,At Risk
45,4,748.5,0,0.06571122047060726,-0.4933813669047236,Loyal Customers
23,1,30.0,0,-0.1642034451180406,-0.7761971799591169,Loyal Customers
190,5,1024.1000000000001,1,-0.3792980889567568,0.8483155973644195,At Risk
44,1,306.45,0,-0.22472395427635952,-0.5737114386599377,Loyal Customers
25,9,1600.86,0,0.6403986124690937,-0.5503621284695718,Loyal Customers
317,2,309.8,1,-1.1762568424754358,1.9140481150858168,At Risk
106,1,138.14,0,-0.47263371220768613,-0.020228215096404892,Loyal Customers
51,1,386.43,0,-0.24575325693135533,-0.5067642064149883,Loyal Customers
168,2,2222.21,1,-0.47443592006584434,0.6518046939907318,At Risk
40,1,301.32,0,-0.20985410924440162,-0.6101400050031577,Loyal Customers
218,1,76.32000000000001,1,-0.9034374081290232,0.9905197828537324,At Risk
40,4,684.34,0,0.08023769787564412,-0.5415174435951484,Loyal Customers
297,1,173.05,1,-1.1974394424711776,1.709777393099765,At Risk
19,7,2657.13,0,0.5620834022937164,-0.5913447744902648,Loyal Customers
88,4,2726.23,0,0.04105720960964196,-0.015200427479747444,Loyal Customers
73,5,2446.6,0,0.16622744223577476,-0.14640796078637328,Loyal Customers
81,3,323.69,0,-0.18895612540787296,-0.20385754923418822,Loyal Customers
19,3,3435.76,0,0.26596009407147353,-0.6247833193138752,Loyal Customers
49,1,657.23,0,-0.21909519076199618,-0.5126688691448464,Loyal Customers
53,1,352.7,0,-0.25574045936209816,-0.4901842863620416,Loyal Customers
24,4,781.28,0,0.14797691541326125,-0.6819424875348232,Loyal Customers
9,3,1333.68,0,0.1562174019724854,-0.8099338457238698,Loyal Customers
25,5,1426.16,0,0.2772367311336984,-0.6267291039837801,Loyal Customers
117,1,193.75,0,-0.5106073125047937,0.08181919908618339,Loyal Customers
9,9,2993.1,0,0.799223879699332,-0.6324598395092732,Loyal Customers
120,2,254.1,0,-0.4300671906616337,0.12880998978867905,Loyal Customers
4,2,239.76,0,0.010611490328975485,-0.9215650539734382,Loyal Customers
252,1,136.8,1,-1.0286444336872298,1.3009224776810748,At Risk
28,1,191.04,0,-0.17191727951047717,-0.7236985988208039,Loyal Customers
1,14,6479.4,3,1.5134392919347732,-0.46224164830770154,Big Spenders
267,2,409.98,1,-0.9788297817416797,1.4660896866348552,At Risk
33,8,2711.11,0,0.6002914637456218,-0.44509752775629674,Loyal Customers
18,1,309.65,0,-0.12550010154700356,-0.808851499277242,Loyal Customers
172,2,696.68,1,-0.5969424305980782,0.6193076713764337,At Risk
2,4,1529.0,0,0.28432514397241115,-0.8473592650074628,Loyal Customers
265,1,211.5,1,-1.0728909114364928,1.4219282954522978,At Risk
140,4,2293.62,0,-0.18736176523800846,0.43588746604290435,Loyal Customers
201,1,143.1,1,-0.8340114074774747,0.8396872440851281,At Risk
64,4,1060.56,0,0.015310116146661336,-0.3073908892963728,Loyal Customers
35,4,916.98,0,0.11563527815165284,-0.5762886222660318,Loyal Customers
41,7,3235.25,0,0.5189688092819028,-0.36622544853302647,Loyal Customers
284,1,133.25,1,-1.1507387818034611,1.5903431216253143,At Risk
9,5,1072.3600000000001,0,0.31327971919671355,-0.7874509610411372,Loyal Customers
143,2,356.7,0,-0.5104282005467891,0.34156605036419396,Loyal Customers
12,2,330.03000000000003,0,-0.013501862333638233,-0.8451050725991831,Loyal Customers
146,4,1101.1100000000001,0,-0.2940654614289872,0.4364851085916166,Loyal Customers
234,1,150.3,1,-0.9591574582046911,1.1386413509494047,At Risk
33,13,5030.07,0,1.2019578505369028,-0.2550495081398889,Loyal Customers
24,1,598.73,0,-0.12801775561330825,-0.7415378888822614,Loyal Customers
12,1,471.40000000000003,0,-0.0912798891676252,-0.8558642438563536,Loyal Customers
36,5,2211.21,0,0.2905576634450872,-0.4918350212992568,Loyal Customers
365,1,190.7,1,-1.455118296948777,2.3259307355361245,At Risk
201,2,218.25,1,-0.741007601689233,0.8601963065794654,At Risk
15,1,415.25,0,-0.10665132278829559,-0.8312445053150014,Loyal Customers
17,7,5159.06,0,0.7456354837882493,-0.4967816982769303,Loyal Customers
213,1,85.0,1,-0.8837887907875929,0.9456636898955967,At Risk
66,3,1120.88,0,-0.07578267574561026,-0.3037009591471084,Loyal Customers
212,2,294.12,1,-0.7775565101259433,0.9631560281538187,At Risk
283,1,162.3,1,-1.144888326179455,1.5826018519033156,At Risk
115,2,1339.45,0,-0.33470667868378373,0.1324363252358658,Loyal Customers
15,8,1188.1200000000001,0,0.5617318056357763,-0.6765667682280118,Loyal Customers
19,16,4812.42,3,1.5031173473797907,-0.3401665736415631,Big Spenders
66,1,449.12,0,-0.29845957742686824,-0.3682004174284721,Loyal Customers
49,1,154.88,0,-0.25442065749795556,-0.535289679522598,Loyal Customers
16,4,775.96,0,0.17806398838884355,-0.7545771721208032,Loyal Customers
78,1,34.8,0,-0.37328650340780034,-0.27826455104024456,Loyal Customers
19,4,1094.59,0,0.18904724457269761,-0.7130810977311903,Loyal Customers
134,1,196.88,0,-0.5751172120724147,0.2357997837461155,Loyal Customers
13,3,946.64,0,0.1137699949024242,-0.7911646865785055,Loyal Customers
40,1,144.36,0,-0.22089160353896953,-0.6172079106404462,Loyal Customers
235,3,44534.3,3,2.3335751984287576,3.180551486274834,Big Spenders
3,8,2463.05,0,0.6970771946955061,-0.7277493836573526,Loyal Customers
40,7,2626.6,0,0.4799759283128538,-0.4026823364055022,Loyal Customers
305,1,79.2,1,-1.2345001922382497,1.777946454584,At Risk
51,3,458.57,0,-0.0652418899653675,-0.46926562465140575,Loyal Customers
10,6,2364.25,0,0.4880375546898848,-0.7031027302272117,Loyal Customers
61,4,528.01,0,-0.01071608588004419,-0.358519776975542,Loyal Customers
66,2,714.42,0,-0.19208434235656674,-0.3391289042656178,Loyal Customers
25,1,205.25,0,-0.1594950846175984,-0.7502068947170738,Loyal Customers
218,3,253.04,1,-0.7155719308589712,1.0327275999100496,At Risk
65,2,583.75,0,-0.19746546540692594,-0.3540623623692915,Loyal Customers
32,2,1086.92,0,-0.03642997811549813,-0.6300345184174175,Loyal Customers
88,6,3279.97,0,0.25543489444173517,0.04398459257969485,Loyal Customers
64,1,315.06,0,-0.30027143952011587,-0.3923359178004851,Loyal Customers
116,3,621.8299999999999,0,-0.30125844538147084,0.12629636124100158,Loyal Customers
7,26,56252.72,3,6.043305255315312,2.0388470062932256,Big Spenders
6,1,635.6800000000001,0,-0.056881766106765895,-0.9027630625864442,Loyal Customers
69,1,270.8,0,-0.32242205767067417,-0.34908199152541963,Loyal Customers
245,1,104.9,1,-1.0042341248798206,1.2361402868673232,At Risk
133,1,241.62,0,-0.5681634289415166,0.2287650344079667,Loyal Customers
241,4,1047.11,1,-0.6595892491019852,1.2937456001611813,At Risk
184,3,475.28000000000003,1,-0.5704839140484694,0.7350557809859575,At Risk
25,3,345.46,0,0.025802993845785206,-0.7096431222250876,Loyal Customers
10,3,2614.7400000000002,0,0.24249444157182493,-0.7431983491003163,Loyal Customers
11,1,246.3,0,-0.10330137018330074,-0.8750498829572824,Loyal Customers
33,5,2328.9700000000003,0,0.3102615386017434,-0.5136804627820377,Loyal Customers
46,3,4919.0,0,0.2674556903337759,-0.3136595048113819,Loyal Customers
26,3,933.26,0,0.06332969390223392,-0.6741251094324888,Loyal Customers
358,1,351.3,1,-1.4171713058547704,2.269816815843538,At Risk
10,1,218.75,0,-0.10143105075369149,-0.8853398495388027,Loyal Customers
44,2,1612.69,0,-0.04514937344288581,-0.49776641827180884,Loyal Customers
15,3,965.61,0,0.10748867899897321,-0.7722116865874529,Loyal Customers
150,1,610.01,1,-0.6069880891740593,0.39919326950798545,At Risk
1,8,2708.61,0,0.721960373275703,-0.7347906030786299,Loyal Customers
113,4,2207.4,0,-0.09061831792616935,0.18767143399074748,Loyal Customers
76,3,884.14,0,-0.13050680580526955,-0.2238674502103752,Loyal Customers
107,2,696.89,0,-0.3494305949046238,0.03110673629013977,Loyal Customers
46,3,1063.95,0,-0.0036330735568585,-0.48725232863292295,Loyal Customers
143,1,451.42,1,-0.5914866753219177,0.32870623054701126,At Risk
51,1,415.82000000000005,0,-0.24368653956822237,-0.5054407753071907,Loyal Customers
1,13,4206.39,0,1.2658810314430464,-0.581720302315615,Loyal Customers
23,17,5488.18,3,1.6231257162816486,-0.2564144924028044,Big Spenders
46,3,784.58,0,-0.023278491377153068,-0.4998323541036753,Loyal Customers
50,3,903.9,0,-0.030118446797128866,-0.45826181436136015,Loyal Customers
306,4,3651.27,1,-0.7239606731240341,1.9992212638699594,At Risk
36,5,515.77,0,0.171333597907484,-0.568180650336492,Loyal Customers
79,4,1391.98,0,-0.018498995876761685,-0.15672619382471034,Loyal Customers
22,6,2218.62,0,0.43210502436394405,-0.601067758553032,Loyal Customers
107,5,1801.14,0,-0.008621585885551534,0.13220627006551394,Loyal Customers
208,2,1303.9099999999999,1,-0.6913170568533963,0.9724292889601712,At Risk
17,4,1945.33,0,0.2564869394448582,-0.6928710739467193,Loyal Customers
64,5,2100.6,0,0.17616539918952612,-0.243432849544369,Loyal Customers
49,4,1905.45,0,0.13183785019890162,-0.405086369170438,Loyal Customers
320,1,206.98,1,-1.2826293561102062,1.9194412449589662,At Risk
44,2,570.96,0,-0.11840427234375367,-0.5446754991811651,Loyal Customers
3,2,885.47,0,0.05982574075221867,-0.9015381363210082,Loyal Customers
372,1,15.0,1,-1.4941271264974727,2.3813647025329727,At Risk
172,1,532.94,1,-0.6961759230552533,0.5948094029671666,At Risk
56,3,1654.31,0,-0.00019517806200000074,-0.37017452336208345,Loyal Customers
73,14,1836.0900000000001,0,0.9127691490451167,-0.019773678207374544,Loyal Customers
99,2,636.14,0,-0.323241383223307,-0.04402396007893724,Loyal Customers
38,1,576.0,0,-0.18292319981648666,-0.6158699514111969,Loyal Customers
58,3,794.64,0,-0.06826283435140372,-0.3907866648666168,Loyal Customers
254,1,836.79,1,-0.9870361320799352,1.3505417945497156,At Risk
70,4,2225.15,0,0.07435869952835067,-0.20065308124273729,Loyal Customers
44,4,954.09,0,0.08397604435890382,-0.49317304398396666,Loyal Customers
50,1,137.37,0,-0.2594596153890405,-0.527028763833128,Loyal Customers
65,1,391.98,0,-0.29867003944588455,-0.37982282111376003,Loyal Customers
11,19,33643.08,3,3.824120537258603,0.9370575186592162,Big Spenders
33,3,1048.49,0,0.04477918631530334,-0.6055905703978196,Loyal Customers
59,2,355.56,0,-0.19066600051240873,-0.41863409729119305,Loyal Customers
73,4,1224.06,0,-0.007461318819058935,-0.21858397186103984,Loyal Customers
304,1,118.95000000000002,1,-1.2278973080403912,1.7706870056463984,At Risk
46,1,130.73999999999998,0,-0.24469525099827688,-0.5635248751461233,Loyal Customers
18,8,3711.77,0,0.7277730107837492,-0.5357786876690951,Loyal Customers
38,2,389.27,0,-0.10833490757221424,-0.607153340040032,Loyal Customers
19,2,234.88,0,-0.04684638145020177,-0.7860439407254005,Loyal Customers
187,2,160.71,1,-0.691746778198497,0.730913812625825,At Risk
52,1,110.8,0,-0.2689433235591494,-0.5101264291244537,Loyal Customers
4,12,2969.12,0,1.0797335088730533,-0.6274114330835339,Loyal Customers
137,5,712.24,0,-0.19942291553615887,0.35465484410603676,Loyal Customers
4,27,16143.64,3,3.32195977185697,0.2227128296815317,Big Spenders
19,1,297.0,0,-0.13019730216061912,-0.8003717378856999,Loyal Customers
16,5,1427.57,0,0.3116047077923161,-0.7081101274420154,Loyal Customers
41,8,965.16,0,0.4470543357671858,-0.45132249598258894,Loyal Customers
12,8,3146.92,0,0.7108984005686256,-0.6155102156073673,Loyal Customers
8,4,832.88,0,0.2125278047697132,-0.8244091907609064,Loyal Customers
26,2,68.84,0,-0.08517591566960632,-0.7301749841231991,Loyal Customers
22,6,1936.3200000000002,0,0.41225356769118343,-0.6137797218647455,Loyal Customers
41,3,895.13,0,0.003533667909917126,-0.5401012430144704,Loyal Customers
101,1,211.89,0,-0.44840934465124854,-0.06215420726568768,Loyal Customers
5,15,3810.14,3,1.3982244245648707,-0.5291157502674826,Big Spenders
277,2,149.64,1,-1.035213473889462,1.5448604880471235,At Risk
33,1,351.44,0,-0.17967611897648994,-0.6712288368695951,Loyal Customers
15,2,316.25,0,-0.025893819442707935,-0.8185774138115776,Loyal Customers
64,7,4405.88,0,0.5137121255398881,-0.1053760185780949,Loyal Customers
2,2,490.33,0,0.03584697425076125,-0.928380673195666,Loyal Customers
369,1,329.03000000000003,1,-1.4606214610426842,2.3683572951953926,At Risk
312,5,501.39000000000004,1,-0.8805882387535494,1.9288036342678658,At Risk
199,4,516.36,1,-0.5369906333170451,0.889771531616505,At Risk
2,2,396.48,0,0.02924740213337341,-0.9326067368046079,Loyal Customers
93,3,379.35,0,-0.23073385688981798,-0.09275849291596033,Loyal Customers
60,1,181.09,0,-0.2944616783624707,-0.43456614674760585,Loyal Customers
81,1,168.31,0,-0.37532096475586785,-0.24510442652050202,Loyal Customers
157,2,420.07,1,-0.5592790559454167,0.4711110691003611,At Risk
227,1,511.68,1,-0.9070915316846947,1.0915685506111423,At Risk
253,2,258.25,1,-0.9361924393136689,1.3325658188791236,At Risk
150,1,179.17,1,-0.6372849421421508,0.3797925529893222,At Risk
194,2,208.59,1,-0.7150333665750499,0.7964155825175826,At Risk
1,5,1383.83,0,0.3656436003882499,-0.8458205983103702,Loyal Customers
369,1,56.25,1,-1.4798034672459985,2.356074017291853,At Risk
24,1,337.28,0,-0.14640303137346866,-0.753310977114098,Loyal Customers
17,3,351.73,0,0.05670508057566176,-0.7817559093446038,Loyal Customers
10,7,5126.76,0,0.7700176644246735,-0.5615819010826217,Loyal Customers
8,1,164.68,0,-0.09761798185418623,-0.9058734018225976,Loyal Customers
20,7,1567.69,0,0.4816658685923857,-0.6313528451016274,Loyal Customers
4,3,882.72,0,0.14354393803489443,-0.8754875186203548,Loyal Customers
174,1,191.94,1,-0.727770483232504,0.59755296111154,At Risk
1,8,1228.88,0,0.6179051271461097,-0.8014228151623769,Loyal Customers
178,2,264.62,1,-0.6501709577249377,0.6541483621022359,At Risk
16,8,1502.8600000000001,0,0.580056809769221,-0.6533446417333104,Loyal Customers
248,1,123.1,1,-1.0143772347186284,1.2641080044105384,At Risk
191,2,334.23,1,-0.6947753664499866,0.7749249772760214,At Risk
20,2,525.69,0,-0.03020414514594288,-0.7638993816485147,Loyal Customers
154,4,167.5,1,-0.390178493362257,0.46683979419684163,At Risk
173,1,323.03000000000003,1,-0.7147445311901892,0.5944065505334567,At Risk
373,1,369.5,1,-1.4730061821681053,2.406377221026519,At Risk
373,1,127.08,1,-1.4900532601936478,2.3954610533112315,At Risk
194,1,207.15,1,-0.8028538536550055,0.779225679838004,At Risk
67,1,426.63,0,-0.30384873104671817,-0.3601637510386561,Loyal Customers
4,8,2495.87,0,0.695577463918626,-0.7172221090820216,Loyal Customers
21,3,1107.46,0,0.0946177483973141,-0.7115278401258183,Loyal Customers
239,2,416.86,1,-0.8717318554268393,1.2130165550701055,At Risk
64,1,145.35,0,-0.31220551926483503,-0.3999779556808638,Loyal Customers
112,5,404.58,0,-0.12586651809411298,0.1145661545891442,Loyal Customers
90,15,6115.01,3,1.236653855683256,0.3438707035048691,Big Spenders
311,1,35.8,1,-1.2603979820274005,1.8302884972783835,At Risk
134,1,337.44,0,-0.5652329727882375,0.2421291977138606,Loyal Customers
277,1,325.1,1,-1.1105942773512407,1.5356363888030466,At Risk
365,1,181.0,1,-1.4558004050951665,2.3254939447315777,At Risk
83,1,1708.24,0,-0.2746477233054326,-0.15766262837647826,Loyal Customers
8,2,955.24,0,0.045693760945248386,-0.8531494414436235,Loyal Customers
17,2,364.72,0,-0.030100682736005056,-0.7982960294149438,Loyal Customers
32,4,1744.71,0,0.1852645471941039,-0.5661641289545611,Loyal Customers
9,2,708.22,0,0.024515561747166244,-0.8552233564295746,Loyal Customers
34,4,781.91,0,0.10994474522045718,-0.5914202122810465,Loyal Customers
15,8,1657.28,0,0.5947233373842439,-0.6554405028814886,Loyal Customers
24,14,4416.26,0,1.2807825194762394,-0.3470088162929742,Loyal Customers
32,1,428.89,0,-0.17042215466328214,-0.6767906555668437,Loyal Customers
74,1,104.35,0,-0.35316512885291734,-0.3113302784882511,Loyal Customers
20,2,470.76,0,-0.034066846226476856,-0.7663728784416866,Loyal Customers
17,4,808.87,0,0.17657058645043516,-0.7440458448472858,Loyal Customers
23,2,397.68,0,-0.05062880468409317,-0.7425154974591983,Loyal Customers
3,3,666.1,0,0.13211877424410384,-0.8942913034921539,Loyal Customers
304,1,314.1,1,-1.2141742766210173,1.7794746062141662,At Risk
18,12,4199.85,0,1.1129719076774505,-0.44530021706942885,Loyal Customers
367,1,307.82000000000005,1,-1.4544976628967499,2.349303428049475,At Risk
39,7,3442.15,0,0.5411334001363863,-0.37500752697531287,Loyal Customers
84,1,371.01,0,-0.3724899557277812,-0.20882867769492366,Loyal Customers
165,2,427.64,1,-0.5892079079592075,0.5438470711410043,At Risk
17,2,1054.73,0,0.018421115417631508,-0.7672248930185024,Loyal Customers
77,1,1098.78,0,-0.2946593277896737,-0.23940294371586823,Loyal Customers
89,3,2398.86,0,-0.07349046159948881,-0.03801756085525695,Loyal Customers
25,8,3408.48,0,0.6797919978950695,-0.48609009580133467,Loyal Customers
22,4,1465.12,0,0.20368013094187323,-0.6692479673873517,Loyal Customers
3,10,2780.63,0,0.8948480073779742,-0.6791986436393352,Loyal Customers
123,2,1142.42,0,-0.3790230901564723,0.1959591933991564,Loyal Customers
30,1,168.12,0,-0.18114431812034668,-0.7066319046856764,Loyal Customers
12,7,1432.77,0,0.5026394141687834,-0.7098234150761942,Loyal Customers
19,1,156.78,0,-0.14005763249945902,-0.806685841660296,Loyal Customers
44,2,792.11,0,-0.10285290981034584,-0.5347171191372918,Loyal Customers
4,1,41.989999999999995,0,-0.0910150062747602,-0.947595692597008,Loyal Customers
9,7,2777.67,0,0.6086362986821933,-0.676410767085592,Loyal Customers
55,1,414.27,0,-0.25902612505563205,-0.4693130092293701,Loyal Customers
88,6,1032.58,0,0.09739746896601556,-0.05721533383586218,Loyal Customers
37,5,3080.22,0,0.34785917090836216,-0.4436541278729812,Loyal Customers
3,3,12393.7,0,0.9568086193573461,-0.3661977118008646,Loyal Customers
30,5,2735.37,0,0.3502627019412747,-0.5225284508808549,Loyal Customers
12,4,578.71,0,0.17942387289664,-0.799656898192845,Loyal Customers
211,1,101.4,1,-0.8750202413647811,0.9283034002918459,At Risk
48,4,1693.81,0,0.12076288213687604,-0.423665904742583,Loyal Customers
24,3,478.78,0,0.038985760441342,-0.7126891159481051,Loyal Customers
22,4,972.11,0,0.16901145699841683,-0.6914481977533024,Loyal Customers
246,3,392.4,1,-0.8123861978616453,1.2923859157280935,At Risk
8,16,3352.96,3,1.4423716155831854,-0.5054293250368647,Big Spenders
35,3,1415.29,0,0.06295742469625318,-0.5709747925154695,Loyal Customers
4,47,37130.6,3,6.552156283490749,1.510256405770521,Big Spenders
38,3,646.83,0,-0.002503952610475152,-0.5784303589212183,Loyal Customers
4,3,704.55,0,0.1310149474738396,-0.8835105101302662,Loyal Customers
3,8,1465.51,0,0.6269297554842213,-0.7726685897571283,Loyal Customers
47,1,211.88,0,-0.24279709872015234,-0.5508217519444304,Loyal Customers
39,2,408.90000000000003,0,-0.11076216478732918,-0.5972200108989252,Loyal Customers
47,9,3786.2400000000002,0,0.7103072297012097,-0.2528679170982896,Loyal Customers
17,3,851.01,0,0.0918146635993102,-0.7592733410049923,Loyal Customers
260,1,602.63,1,-1.026348246611898,1.3942939182878737,At Risk
46,3,719.81,0,-0.027833145463921433,-0.5027489458985732,Loyal Customers
12,1,251.03,0,-0.10677640176761201,-0.8657875005159438,Loyal Customers
30,1,439.65999999999997,0,-0.16204950924708617,-0.6944044639571512,Loyal Customers
43,1,236.09,0,-0.22586405234643464,-0.5859291386788452,Loyal Customers
92,6,934.62,0,0.07527829106691312,-0.02542890811540002,Loyal Customers
39,63,80850.84,2,10.896822207482028,4.069707556436899,Potential Loyalists
310,1,331.24,1,-1.2358148677315677,1.834542763888682,At Risk
92,2,547.9,0,-0.30279292729915425,-0.11134313995744932,Loyal Customers
6,20,8778.82,3,2.182412607206787,-0.21070150180573674,Big Spenders
196,3,437.7,1,-0.6188183221870499,0.8419562419829522,At Risk
87,2,758.92,0,-0.2689156746648922,-0.14708786679269417,Loyal Customers
270,3,855.02,1,-0.8712380946578384,1.530403060285927,At Risk
8,3,471.78000000000003,0,0.09941587274847127,-0.8577945759934105,Loyal Customers
65,3,1313.55,0,-0.058426391780133674,-0.304074423566016,Loyal Customers
31,3,3166.4,0,0.20132681725555515,-0.5283199070465616,Loyal Customers
22,5,1177.47,0,0.27117168564659555,-0.6650757815826696,Loyal Customers
38,4,773.99,0,0.09415721861010916,-0.5555792871748716,Loyal Customers
120,4,1340.7,0,-0.17821856285168974,0.21198968491110276,Loyal Customers
373,2,256.44,1,-1.393237384032645,2.4184111910132486,At Risk
40,3,1074.81,0,0.019976489522651415,-0.5410596468716323,Loyal Customers
174,1,137.9,1,-0.7315705991325961,0.5951195410004348,At Risk
54,1,362.06,0,-0.25888990736725653,-0.48071341511399646,Loyal Customers
33,2,1511.95,0,-0.010349334037176403,-0.6018460354450369,Loyal Customers
145,1,783.9,1,-0.5757218340114927,0.3617765795209023,At Risk
221,1,134.8,1,-0.9107480111496278,1.0203013079853138,At Risk
45,1,650.75,0,-0.20432027830711313,-0.5491582259608642,Loyal Customers
16,7,2263.12,0,0.5457993922877131,-0.6362352087609863,Loyal Customers
66,6,1453.16,0,0.21074107288497082,-0.2373632189166986,Loyal Customers
10,4,1153.62,0,0.22746708426172438,-0.7918674937504566,Loyal Customers
260,1,335.32,1,-1.0451456000769908,1.3822569543741148,At Risk
365,1,367.14,1,-1.4427109607272328,2.333875825180895,At Risk
17,5,1521.04,0,0.3143699109410575,-0.6948517845887694,Loyal Customers
22,2,852.15,0,-0.01486263280884417,-0.7311001131533218,Loyal Customers
45,1,326.24,0,-0.22713996022308044,-0.5637709047220549,Loyal Customers
288,1,584.3199999999999,1,-1.1342499354126385,1.6468523571829357,At Risk
297,1,122.39999999999999,1,-1.2010011721221705,1.707496624620352,At Risk
3,10,2234.73,0,0.856460086026008,-0.7037805096395634,Loyal Customers
284,1,79.2,1,-1.1545396009078277,1.5879092512144106,At Risk
17,3,1352.0,0,0.1270444945539201,-0.7367137713998371,Loyal Customers
82,2,217.16,0,-0.28797423341610934,-0.21673026185957797,Loyal Customers
56,5,2799.42,0,0.2557678979587949,-0.28436012411862416,Loyal Customers
101,2,1317.62,0,-0.28293471272834964,0.004761851862676163,Loyal Customers
299,1,436.18,1,-1.1865513228053006,1.7397249129710441,At Risk
23,5,981.51,0,0.25358404747476615,-0.664850465797469,Loyal Customers
59,5,1121.39,0,0.1263451694446881,-0.33277360929672595,Loyal Customers
155,2,315.06,1,-0.5590481096208687,0.44828368964299675,At Risk
115,3,817.86,0,-0.28366588477971905,0.12607419755439056,Loyal Customers
107,1,17.0,0,-0.48495997599674556,-0.01663375621881187,Loyal Customers
12,4,1078.23,0,0.21455033282287952,-0.7771635226580695,Loyal Customers
264,1,320.62,1,-1.0614098991855367,1.417792576216905,At Risk
240,1,185.04999999999998,1,-0.9795597065876208,1.1945024865690816,At Risk
88,7,2005.63,0,0.2535419865731445,0.003726147565976189,Loyal Customers
50,3,731.9,0,-0.04221356032073791,-0.4660069708955958,Loyal Customers
71,1,1290.7,0,-0.25831754811374136,-0.28505713380289915,Loyal Customers
42,3,1842.14,0,0.06632016871529386,-0.48840801115987864,Loyal Customers
7,6,1429.64,0,0.43373832159746845,-0.7723363716049552,Loyal Customers
62,1,298.21,0,-0.2938410443104436,-0.41119345423425535,Loyal Customers
249,1,336.96,1,-1.0031461553076353,1.282787506537951,At Risk
66,1,108.38,0,-0.32242055988055746,-0.38354393276263166,Loyal Customers
18,7,3204.1600000000003,0,0.6043584329349262,-0.5757614152494531,Loyal Customers
85,1,842.5,0,-0.34314222458953575,-0.17854810185870237,Loyal Customers
219,2,611.88,1,-0.7818650215388241,1.0408104890075505,At Risk
45,3,1320.95,0,0.018246923507302826,-0.4847290144480668,Loyal Customers
143,4,195.73999999999998,0,-0.3463085252223901,0.3685681438246932,Loyal Customers
183,1,161.38,1,-0.7641883003516636,0.6776213606571418,At Risk
171,1,135.75000000000003,1,-0.7202988464330095,0.5678745546338156,At Risk
10,8,1660.8799999999999,0,0.6140147269541629,-0.7005253481372634,Loyal Customers
212,1,612.78,1,-0.8428674283750427,0.9603802220242916,At Risk
190,1,232.21,1,-0.7858610349179446,0.7441565685864618,At Risk
8,2,423.36,0,0.00829173198631125,-0.8770999871263517,Loyal Customers
59,4,1309.14,0,0.051828604036427806,-0.3414442900884439,Loyal Customers
57,2,854.66,0,-0.14795378075328244,-0.4142584156212489,Loyal Customers
73,4,684.4200000000001,0,-0.045409034295107724,-0.2428839501874056,Loyal Customers
52,1,307.78,0,-0.2550916057575185,-0.5012564236935599,Loyal Customers
317,1,249.0,1,-1.268251550129586,1.89418523280233,At Risk
367,1,289.35,1,-1.4557964811919888,2.3484717243216418,At Risk
29,4,6287.77,0,0.5161574100020809,-0.3887384006062205,Loyal Customers
39,1,656.25,0,-0.18108763271880404,-0.6032069048915707,Loyal Customers
18,5,1880.22,0,0.335819954870951,-0.6696285257895249,Loyal Customers
52,6,3506.54,0,0.4084426931155722,-0.2715910278049398,Loyal Customers
4,33,14589.04,3,3.738954989309689,0.2554595800579655,Big Spenders
22,2,618.09,0,-0.031321832060797285,-0.7416398302370613,Loyal Customers
